lat;lng;desc;zip;title;timeStamp;twp;addr;e
40.1721708;-75.1411409;"SAW MILL LN & DRESHER RD;  HORSHAM; Station 352; 2015-12-13 @ 11:31:44;";;EMS: ALLERGIC REACTION;42351,48037;HORSHAM;SAW MILL LN & DRESHER RD;1
40.086567;-75.166432;"EASTON RD & RAMP S EASTON RD TO RT309 SB; CHELTENHAM; 2015-12-13 @ 11:39:25;";;Traffic: VEHICLE ACCIDENT -;42351,48571;CHELTENHAM;EASTON RD & RAMP S EASTON RD TO RT309 SB;1
40.3082692;-75.3251391;"CHESTNUT ST & WILE AVE;  SOUDERTON; Station 339; 2015-12-13 @ 11:43:13;";18964;EMS: CVA/STROKE;42351,48834;SOUDERTON;CHESTNUT ST & WILE AVE;1
40.0749370;-75.1294650;"OLD YORK RD & ELKINS AVE; CHELTENHAM; 2015-12-13 @ 11:48:05;";19027;Traffic: VEHICLE ACCIDENT -;42351,49172;CHELTENHAM;OLD YORK RD & ELKINS AVE;1
39.9866944;-75.2569627;"CITY AVE & HOLLINGSWORTH RD;  LOWER MERION; Station 313; 2015-12-13 @ 11:50:03;";19151;EMS: UNCONSCIOUS SUBJECT;42351,49309;LOWER MERION;CITY AVE & HOLLINGSWORTH RD;1
40.2948168;-75.5379720;"BIG RD & COLONIAL RD; UPPER FREDERICK; 2015-12-13 @ 11:55:25-Station:STA87;";18074;Fire: FIRE ALARM;42351,49682;UPPER FREDERICK;BIG RD & COLONIAL RD;1
40.0770879;-75.3130685;"OLD ELM ST & CORSON ST;  PLYMOUTH; Station 308A; 2015-12-13 @ 11:51:41;";19428;EMS: SUBJECT IN PAIN;42351,49422;PLYMOUTH;OLD ELM ST & CORSON ST;1
40.1573103;-75.4041064;"E MT KIRK AVE & RIDGE PIKE; LOWER PROVIDENCE; 2015-12-13 @ 11:52:37;";19403;Traffic: VEHICLE ACCIDENT -;42351,49487;LOWER PROVIDENCE;E MT KIRK AVE & RIDGE PIKE;1
40.1330371;-75.4084631;"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-13 @ 12:01:34;";19403;EMS: RESPIRATORY EMERGENCY;42351,50109;LOWER PROVIDENCE;SHANNONDELL DR & SHANNONDELL BLVD;1
40.0112563;-75.2598772;"MONTGOMERY AVE & PRICE AVE; LOWER MERION; 2015-12-13 @ 12:03:04;";19072;Traffic: VEHICLE ACCIDENT -;42351,50213;LOWER MERION;MONTGOMERY AVE & PRICE AVE;1
40.2456734;-75.2796667;"BROAD ST & E 6TH ST;  LANSDALE; Station 345; 2015-12-13 @ 12:07:20;";19446;EMS: HEAD INJURY;42351,50509;LANSDALE;BROAD ST & E 6TH ST;1
40.3037170;-75.5756450;"SWAMP PICNIC RD & LUTHERAN RD; NEW HANOVER; 2015-12-13 @ 12:14:19-Station:STA37;";19525;Fire: FIRE INVESTIGATION;42351,50994;NEW HANOVER;SWAMP PICNIC RD & LUTHERAN RD;1
40.2472977;-75.6552283;"KING ST & MANATAWNY ST; POTTSTOWN; 2015-12-13 @ 12:12:36;";19464;Traffic: VEHICLE ACCIDENT -;42351,50875;POTTSTOWN;KING ST & MANATAWNY ST;1
40.1546984;-75.1392426;"WELSH RD & COMPUTER AVE; UPPER MORELAND; 2015-12-13 @ 12:18:22;";19090;Traffic: VEHICLE ACCIDENT -;42351,51275;UPPER MORELAND;WELSH RD & COMPUTER AVE;1
40.1546984;-75.1392426;"WELSH RD & COMPUTER AVE; UPPER MORELAND; 2015-12-13 @ 12:18:22;";19090;Traffic: VEHICLE ACCIDENT -;42351,51275;UPPER MORELAND;WELSH RD & COMPUTER AVE;1
40.1792971;-75.1278617;"LEARY DR & SUMMER AVE;  HORSHAM; Station 352; 2015-12-13 @ 12:23:45;";19044;EMS: ALLERGIC REACTION;42351,51649;HORSHAM;LEARY DR & SUMMER AVE;1
40.0360047;-75.3491971;"LANCASTER AVE & N SPRING MILL RD; DELAWARE COUNTY; 2015-12-13 @ 12:22:13-Station:STA23;";19085;Fire: BUILDING FIRE;42351,51543;DELAWARE COUNTY;LANCASTER AVE & N SPRING MILL RD;1
40.2636008;-75.2953805;"ORVILLA RD & KOFFEL RD; HATFIELD TOWNSHIP; 2015-12-13 @ 12:24:24;";19440;Traffic: VEHICLE ACCIDENT -;42351,51694;HATFIELD TOWNSHIP;ORVILLA RD & KOFFEL RD;1
40.1317624;-75.1371555;"WOODLAND RD & ST CHARLES PL;  ABINGTON; Station 381; 2015-12-13 @ 12:27:36;";19001;EMS: GENERAL WEAKNESS;42351,51917;ABINGTON;WOODLAND RD & ST CHARLES PL;1
40.2473287;-75.6472085;"CHESTNUT ST & N CHARLOTTE ST; POTTSTOWN; 2015-12-13 @ 12:35:21;";19464;Traffic: VEHICLE ACCIDENT -;42351,52455;POTTSTOWN;CHESTNUT ST & N CHARLOTTE ST;1
40.1807822;-75.4289877;"GERMANTOWN PIKE & EVANSBURG RD; LOWER PROVIDENCE; 2015-12-13 @ 12:34:37;";19426;Traffic: VEHICLE ACCIDENT -;42351,52404;LOWER PROVIDENCE;GERMANTOWN PIKE & EVANSBURG RD;1
40.2562686;-75.6739615;"BERKS ST & E RACE ST;  WEST POTTSGROVE; Station 329; 2015-12-13 @ 12:38:29;";19464;EMS: RESPIRATORY EMERGENCY;42351,52672;WEST POTTSGROVE;BERKS ST & E RACE ST;1
40.0247135;-75.2296405;"BELMONT AVE & JEFFERSON ST; LOWER MERION; 2015-12-13 @ 12:39:43;";19004;Traffic: VEHICLE ACCIDENT -;42351,52758;LOWER MERION;BELMONT AVE & JEFFERSON ST;1
40.1370469;-75.3171588;"DEKALB PIKE & COLONIAL DR; EAST NORRITON; 2015-12-13 @ 12:36:52;";19401;Traffic: VEHICLE ACCIDENT -;42351,5256;EAST NORRITON;DEKALB PIKE & COLONIAL DR;1
40.1804898;-75.4268983;"GERMANTOWN PIKE;  LOWER PROVIDENCE; Station 322; 2015-12-13 @ 12:41:36;";19426;EMS: VEHICLE ACCIDENT;42351,52889;LOWER PROVIDENCE;GERMANTOWN PIKE;1
40.1808883;-75.0874974;"COUNTY LINE RD & HOWARD AVE; UPPER MORELAND; 2015-12-13 @ 12:41:04;";18974;Traffic: VEHICLE ACCIDENT -;42351,52852;UPPER MORELAND;COUNTY LINE RD & HOWARD AVE;1
40.0593500;-75.3484691;"DENBIGH LN & WEYBRIDGE LN;  UPPER MERION; Station 317; 2015-12-13 @ 12:43:21;";19087;EMS: FALL VICTIM;42351,5301;UPPER MERION;DENBIGH LN & WEYBRIDGE LN;1
40.2228820;-75.3987889;"PRISON RD & PIGGERY RD;  SKIPPACK; Station 336; 2015-12-13 @ 12:52:20;";;EMS: CARDIAC EMERGENCY;42351,53634;SKIPPACK;PRISON RD & PIGGERY RD;1
40.1010928;-75.1470557;"MENLO AVE & STANLEY AVE;  ABINGTON; Station 383; 2015-12-13 @ 12:54:40;";19038;EMS: CHOKING;42351,53796;ABINGTON;MENLO AVE & STANLEY AVE;1
40.1290496;-75.3288609;"POWELL ST & E LOGAN ST;  NORRISTOWN; Station 308A; 2015-12-13 @ 12:56:06;";19401;EMS: BACK PAINS/INJURY;42351,53896;NORRISTOWN;POWELL ST & E LOGAN ST;1
40.0893283;-75.1317412;"WASHINGTON LN & TOWNSHIP LINE RD;  CHELTENHAM; Station 358A; 2015-12-13 @ 13:00:29;";19095;EMS: BACK PAINS/INJURY;42351,542;CHELTENHAM;WASHINGTON LN & TOWNSHIP LINE RD;1
40.1148759;-75.3403903;"GREEN ST & E AIRY ST; NORRISTOWN; 2015-12-13 @ 13:12:09-Station:STA27;";19401;Fire: CARBON MONOXIDE DETECTOR;42351,5501;NORRISTOWN;GREEN ST & E AIRY ST;1
40.1148759;-75.3403903;"GREEN ST & E AIRY ST;  NORRISTOWN; Station 308A; 2015-12-13 @ 13:12:38;";19401;EMS: CARBON MONOXIDE DETECTOR;42351,55044;NORRISTOWN;GREEN ST & E AIRY ST;1
40.2250207;-75.5355165;"KING WAY & CROWN POINTE DR;  LIMERICK; Station 324A; 2015-12-13 @ 13:11:24;";19468;EMS: FRACTURE;42351,54958;LIMERICK;KING WAY & CROWN POINTE DR;1
40.1190610;-75.3538540;"MAIN ST & HAWS AVE;  NORRISTOWN; Station 308A; 2015-12-13 @ 13:19:02;";19401;EMS: CARDIAC EMERGENCY;42351,55488;NORRISTOWN;MAIN ST & HAWS AVE;1
40.1466060;-75.0316025;"BERTON RD & LAWRENCE RD;  LOWER MORELAND; Station 355; 2015-12-13 @ 13:25:32;";19006;EMS: GENERAL WEAKNESS;42351,5594;LOWER MORELAND;BERTON RD & LAWRENCE RD;1
40.0741083;-75.1583107;"CHELTENHAM AVE & OGONTZ AVE; CHELTENHAM; 2015-12-13 @ 13:23:20;";19150;Traffic: VEHICLE ACCIDENT -;42351,55787;CHELTENHAM;CHELTENHAM AVE & OGONTZ AVE;1
40.1522357;-75.3486116;"WHITEHALL RD & W GERMANTOWN PIKE; EAST NORRITON; 2015-12-13 @ 13:35:34;";19403;Traffic: VEHICLE ACCIDENT -;42351,56637;EAST NORRITON;WHITEHALL RD & W GERMANTOWN PIKE;1
40.2636679;-75.6312309;"SPRUCE ST & MASTER ST;  POTTSTOWN; Station 329; 2015-12-13 @ 13:38:30;";19464;EMS: CARDIAC EMERGENCY;42351,5684;POTTSTOWN;SPRUCE ST & MASTER ST;1
40.2599198;-75.3387194;"SPRING LN & GEHMAN RD;  TOWAMENCIN; Station 345B; 2015-12-13 @ 13:36:24;";19438;EMS: SYNCOPAL EPISODE;42351,56694;TOWAMENCIN;SPRING LN & GEHMAN RD;1
40.1414828;-75.1171420;"MORELAND RD & EASTON RD;  ABINGTON; Station 381; 2015-12-13 @ 13:42:00;";19090;EMS: OVERDOSE;42351,57083;ABINGTON;MORELAND RD & EASTON RD;1
40.1427932;-75.1195973;"MORELAND RD & PARK AVE;  ABINGTON; Station 381; 2015-12-13 @ 13:42:00;";19090;EMS: OVERDOSE;42351,57083;ABINGTON;MORELAND RD & PARK AVE;1
39.9956287;-75.2640678;"CHARLES LN & BOWMAN AVE; LOWER MERION; 2015-12-13 @ 13:49:23-Station:STA26;";19096;Fire: FIRE ALARM;42351,57596;LOWER MERION;CHARLES LN & BOWMAN AVE;1
40.0933442;-75.2046509;"CROMWELL RD & PAPER MILL RD; SPRINGFIELD; 2015-12-13 @ 13:48:34-Station:STA82;";19038;Fire: FIRE INVESTIGATION;42351,57539;SPRINGFIELD;CROMWELL RD & PAPER MILL RD;1
40.2290075;-75.3878525;"SCHUYLKILL RD & RAMP RT724 TO RT100 SB; CHESTER COUNTY; 2015-12-13 @ 13:50:20;";;Traffic: VEHICLE ACCIDENT -;42351,57662;CHESTER COUNTY;SCHUYLKILL RD & RAMP RT724 TO RT100 SB;1
40.0516667;-75.1195485;"CHELTENHAM AVE & BRIEF RD; CHELTENHAM; 2015-12-13 @ 13:52:50-Station:STA4;";19120;Fire: FIRE ALARM;42351,57836;CHELTENHAM;CHELTENHAM AVE & BRIEF RD;1
40.3116295;-75.3310962;"SUMMIT ST & COLONIAL AVE;  FRANCONIA; Station 339; 2015-12-13 @ 13:53:33;";18964;EMS: SUBJECT IN PAIN;42351,57885;FRANCONIA;SUMMIT ST & COLONIAL AVE;1
40.2674901;-75.3763943;"MAIN ST & CLEMENS RD; LOWER SALFORD; 2015-12-13 @ 13:59:13-Station:STA89;";19438;Fire: FIRE ALARM;42351,58279;LOWER SALFORD;MAIN ST & CLEMENS RD;1
40.2621727;-75.3683441;"MAIN ST & RUTH RD; LOWER SALFORD; 2015-12-13 @ 13:57:57-Station:STA89;";19438;Fire: FIRE ALARM;42351,58191;LOWER SALFORD;MAIN ST & RUTH RD;1
40.2496205;-75.2973240;"WELSH RD & EDGEMONT AVE; TOWAMENCIN; 2015-12-13 @ 14:01:18;";19446;Traffic: DISABLED VEHICLE -;42351,58424;TOWAMENCIN;WELSH RD & EDGEMONT AVE;1
40.0698321;-75.3162951;"BLUEROUTE  & RAMP I476 SB TO I76; WEST CONSHOHOCKEN; 2015-12-13 @ 14:18:39;";;Traffic: HAZARDOUS ROAD CONDITIONS -;42351,59628;WEST CONSHOHOCKEN;BLUEROUTE  & RAMP I476 SB TO I76;1
40.1010692;-75.4237607;"RIVER RD & JOSEPH PLUMB MARTIN TRL;  UPPER MERION; Station 317; 2015-12-13 @ 14:27:59;";19087;EMS: HEAD INJURY;42351,60277;UPPER MERION;RIVER RD & JOSEPH PLUMB MARTIN TRL;1
40.1162140;-75.1207460;"OLD YORK RD & ECKARD AVE;  ABINGTON; Station 381; 2015-12-13 @ 14:29:31;";19001;EMS: OVERDOSE;42351,60383;ABINGTON;OLD YORK RD & ECKARD AVE;1
40.0999126;-75.4590148;"VALLEY FORGE PARK RD & GULPH RD;  UPPER MERION; Station 317; 2015-12-13 @ 14:27:59;";19406;EMS: HEAD INJURY;42351,60277;UPPER MERION;VALLEY FORGE PARK RD & GULPH RD;1
40.0766793;-75.1444028;"ASHBOURNE RD & SPRING AVE;  CHELTENHAM; Station 358; 2015-12-13 @ 14:35:49;";19027;EMS: UNKNOWN MEDICAL EMERGENCY;42351,60821;CHELTENHAM;ASHBOURNE RD & SPRING AVE;1
40.1074003;-75.1132060;"THE FAIRWAY  & RYDAL RD;  ABINGTON; Station 382; 2015-12-13 @ 14:31:27;";19046;EMS: ALTERED MENTAL STATUS;42351,60517;ABINGTON;THE FAIRWAY  & RYDAL RD;1
40.1058897;-75.0847407;"HUNTINGDON PIKE & MOREDON RD;  ABINGTON; Station 382; 2015-12-13 @ 14:40:24;";19006;EMS: FALL VICTIM;42351,61139;ABINGTON;HUNTINGDON PIKE & MOREDON RD;1
40.1303540;-75.4068501;"SHANNONDELL BLVD & EGYPT RD;  LOWER PROVIDENCE; Station 322A; 2015-12-13 @ 14:36:25;";19403;EMS: VEHICLE ACCIDENT;42351,60862;LOWER PROVIDENCE;SHANNONDELL BLVD & EGYPT RD;1
40.1303540;-75.4068501;"SHANNONDELL BLVD & EGYPT RD; LOWER PROVIDENCE; 2015-12-13 @ 14:37:16;";19403;Traffic: VEHICLE ACCIDENT -;42351,60921;LOWER PROVIDENCE;SHANNONDELL BLVD & EGYPT RD;1
40.1069684;-75.1643143;"BROOKE RD & LIMEKILN PIKE; CHELTENHAM; 2015-12-13 @ 14:41:32-Station:STA1;";19038;Fire: FIRE ALARM;42351,61218;CHELTENHAM;BROOKE RD & LIMEKILN PIKE;1
40.1112830;-75.3357310;"MAIN ST & FRANKLIN ST;  NORRISTOWN; Station 308A; 2015-12-13 @ 14:45:12;";19401;EMS: FEVER;42351,61472;NORRISTOWN;MAIN ST & FRANKLIN ST;1
40.2236018;-75.2051562;"HORSHAM RD & LOWER STATE RD;  HORSHAM; Station 352; 2015-12-13 @ 14:49:59;";19454;EMS: HEAD INJURY;42351,61804;HORSHAM;HORSHAM RD & LOWER STATE RD;1
40.1979670;-75.2897965;"NORTH WALES RD & MOYERS BLVD; UPPER GWYNEDD; 2015-12-13 @ 14:48:35-Station:STA80;";19454;Fire: FIRE INVESTIGATION;42351,61707;UPPER GWYNEDD;NORTH WALES RD & MOYERS BLVD;1
40.0972222;-75.3761952;"SCHUYLKILL EXPY & RAMP RT202 NB TO I76 EB; UPPER MERION; 2015-12-13 @ 14:48:48;";;Traffic: DISABLED VEHICLE -;42351,61722;UPPER MERION;SCHUYLKILL EXPY & RAMP RT202 NB TO I76 EB;1
40.0972222;-75.3761952;"SCHUYLKILL EXPY & RAMP RT202 NB TO I76 EB; UPPER MERION; 2015-12-13 @ 14:49:28;";;Traffic: DISABLED VEHICLE -;42351,61769;UPPER MERION;SCHUYLKILL EXPY & RAMP RT202 NB TO I76 EB;1
40.1180715;-75.3309630;"BASIN ST & VIOLET ST;  NORRISTOWN; Station 308A; 2015-12-13 @ 14:54:21;";19401;EMS: FALL VICTIM;42351,62108;NORRISTOWN;BASIN ST & VIOLET ST;1
40.1254243;-75.4069860;"FORGE AVE & S TROOPER RD;  LOWER PROVIDENCE; Station 322A; 2015-12-13 @ 14:36:25;";19403;EMS: FALL VICTIM;42351,60862;LOWER PROVIDENCE;FORGE AVE & S TROOPER RD;1
40.2950916;-75.2784652;"BETHLEHEM PIKE & MILL RD;  HATFIELD TOWNSHIP; Station 345; 2015-12-13 @ 15:03:16;";19440;EMS: OVERDOSE;42351,62727;HATFIELD TOWNSHIP;BETHLEHEM PIKE & MILL RD;1
40.1147453;-75.2854469;"GERMANTOWN PIKE & LAUNFALL RD;  PLYMOUTH; Station 308; 2015-12-13 @ 15:05:47;";19462;EMS: CARDIAC EMERGENCY;42351,62902;PLYMOUTH;GERMANTOWN PIKE & LAUNFALL RD;1
40.1189597;-75.3513563;"AIRY ST & GEORGE ST;  NORRISTOWN; Station 308A; 2015-12-13 @ 15:04:50;";19401;EMS: RESPIRATORY EMERGENCY;42351,62836;NORRISTOWN;AIRY ST & GEORGE ST;1
40.1405049;-75.3108737;"GERMANTOWN PIKE & HANNAH AVE;  EAST NORRITON; Station 308; 2015-12-13 @ 15:09:58;";19401;EMS: OVERDOSE;42351,63192;EAST NORRITON;GERMANTOWN PIKE & HANNAH AVE;1
40.0599638;-75.3877540;"MT PLEASANT AVE & UPPER GULPH RD;  UPPER MERION; Station 6A15; 2015-12-13 @ 15:07:59;";19087;EMS: ALTERED MENTAL STATUS;42351,63054;UPPER MERION;MT PLEASANT AVE & UPPER GULPH RD;1
40.1148759;-75.3403903;"GREEN ST & E AIRY ST;  NORRISTOWN; Station 308A; 2015-12-13 @ 15:07:32;";19401;EMS: LACERATIONS;42351,63023;NORRISTOWN;GREEN ST & E AIRY ST;1
40.0908220;-75.0920015;"IRVIN RD & HENRIETTA AVE; ABINGTON; 2015-12-13 @ 15:14:07-Station:STA200;";19006;Fire: GAS-ODOR/LEAK;42351,6348;ABINGTON;IRVIN RD & HENRIETTA AVE;1
40.0051853;-75.2879272;"ARGYLE RD & ST PAULS RD; LOWER MERION; 2015-12-13 @ 15:17:25;";19003;Traffic: DISABLED VEHICLE -;42351,63709;LOWER MERION;ARGYLE RD & ST PAULS RD;1
40.2453741;-75.6496302;"SHOEMAKER RD & RT100 SB; POTTSTOWN; 2015-12-13 @ 15:19:01;";;Traffic: DISABLED VEHICLE -;42351,63821;POTTSTOWN;SHOEMAKER RD & RT100 SB;1
40.1197309;-75.3534058;"HAWS AVE & W AIRY ST; NORRISTOWN; 2015-12-13 @ 15:17:14;";19401;Traffic: VEHICLE ACCIDENT -;42351,63697;NORRISTOWN;HAWS AVE & W AIRY ST;1
40.2348559;-75.2230173;"HIGHLAND CT & ROSEBAY CT;  MONTGOMERY; Station 345A; 2015-12-13 @ 15:25:36;";19454;EMS: HEAD INJURY;42351,64278;MONTGOMERY;HIGHLAND CT & ROSEBAY CT;1
40.1802880;-75.1187955;"ALISON RD & BLAIR MILL RD; HORSHAM; 2015-12-13 @ 15:26:48;";19044;Traffic: VEHICLE ACCIDENT -;42351,64361;HORSHAM;ALISON RD & BLAIR MILL RD;1
40.2582531;-75.2482301;"BETHLEHEM PIKE & TAYLOR RD;  MONTGOMERY; Station 345; 2015-12-13 @ 15:35:16;";19446;EMS: HEAD INJURY;42351,64949;MONTGOMERY;BETHLEHEM PIKE & TAYLOR RD;1
40.1649518;-75.0605410;"COUNTY LINE RD & NEW RD;  UPPER MORELAND; Station 384; 2015-12-13 @ 15:35:53;";18966;EMS: SYNCOPAL EPISODE;42351,64992;UPPER MORELAND;COUNTY LINE RD & NEW RD;1
40.1822908;-75.1628084;"WITMER RD & MANN RD;  HORSHAM; Station 352; 2015-12-13 @ 15:34:37;";19044;EMS: SYNCOPAL EPISODE;42351,64904;HORSHAM;WITMER RD & MANN RD;1
40.1002777;-75.2836576;"RAINIER RD & SIERRA RD;  PLYMOUTH; Station 308; 2015-12-13 @ 15:54:26;";19462;EMS: RESPIRATORY EMERGENCY;42351,6628;PLYMOUTH;RAINIER RD & SIERRA RD;1
40.0617403;-75.0939215;"CENTRAL AVE;  CHELTENHAM; Station 358; 2015-12-13 @ 15:53:22;";19012;EMS: SYNCOPAL EPISODE;42351,66206;CHELTENHAM;CENTRAL AVE;1
40.2228820;-75.3987889;"PRISON RD & PIGGERY RD;  SKIPPACK; Station 336; 2015-12-13 @ 16:04:07;";;EMS: UNRESPONSIVE SUBJECT;42351,66953;SKIPPACK;PRISON RD & PIGGERY RD;1
40.1293980;-75.3322134;"PINE ST & W ROBERTS ST;  NORRISTOWN; Station 308A; 2015-12-13 @ 16:13:44;";19401;EMS: CARDIAC EMERGENCY;42351,6762;NORRISTOWN;PINE ST & W ROBERTS ST;1
40.0972222;-75.3761952;"W VALLEY FORGE RD & RAMP RT422 WB TO RT23 WB; UPPER MERION; 2015-12-13 @ 16:10:27;";;Traffic: DISABLED VEHICLE -;42351,67392;UPPER MERION;W VALLEY FORGE RD & RAMP RT422 WB TO RT23 WB;1
40.0089595;-75.2904232;"COULTER AVE & ANDERSON AVE; LOWER MERION; 2015-12-13 @ 16:16:38-Station:STA25;";19003;Fire: GAS-ODOR/LEAK;42351,67822;LOWER MERION;COULTER AVE & ANDERSON AVE;1
40.1830024;-75.1161257;"BLAIR MILL RD & W MORELAND AVE;  UPPER MORELAND; Station 384; 2015-12-13 @ 16:22:39;";19044;EMS: FALL VICTIM;42351,6824;UPPER MORELAND;BLAIR MILL RD & W MORELAND AVE;1
40.0972222;-75.3761952;"SCHUYLKILL EXPY & CROTON RD UNDERPASS; UPPER MERION; 2015-12-13 @ 16:22:28;";;Traffic: DISABLED VEHICLE -;42351,68227;UPPER MERION;SCHUYLKILL EXPY & CROTON RD UNDERPASS;1
40.0972222;-75.3761952;"SCHUYLKILL EXPY & CROTON RD UNDERPASS; UPPER MERION; 2015-12-13 @ 16:24:30;";;Traffic: DISABLED VEHICLE -;42351,68368;UPPER MERION;SCHUYLKILL EXPY & CROTON RD UNDERPASS;1
40.1514671;-75.1176975;"GRANT AVE & LINCOLN AVE;  UPPER MORELAND; Station 381; 2015-12-13 @ 16:33:33;";19090;EMS: FALL VICTIM;42351,68997;UPPER MORELAND;GRANT AVE & LINCOLN AVE;1
40.0855923;-75.3912204;"GULPH RD & KIRK AVE;  UPPER MERION; Station 317; 2015-12-13 @ 16:40:28;";19406;EMS: ALLERGIC REACTION;42351,69477;UPPER MERION;GULPH RD & KIRK AVE;1
40.1464006;-75.3550755;"STONYBROOK DR & N WHITEHALL RD; WEST NORRITON; 2015-12-13 @ 16:39:22-Station:STA46;";19403;Fire: TRASH/DUMPSTER FIRE;42351,694;WEST NORRITON;STONYBROOK DR & N WHITEHALL RD;1
40.1811245;-75.5127515;"COCHISE LN & KEOKUK RD;  UPPER PROVIDENCE; Station 325; 2015-12-13 @ 16:40:00;";19468;EMS: HEAD INJURY;42351,69444;UPPER PROVIDENCE;COCHISE LN & KEOKUK RD;1
40.1838090;-75.2338569;"HUNTERS RUN DR & WOOD BRIDGE RD;  LOWER GWYNEDD; Station 351; 2015-12-13 @ 16:38:47;";;EMS: UNRESPONSIVE SUBJECT;42351,6936;LOWER GWYNEDD;HUNTERS RUN DR & WOOD BRIDGE RD;1
40.2528311;-75.6550757;"MANATAWNY ST & STATE ST; POTTSTOWN; 2015-12-13 @ 16:41:02-Station:STA69;";19464;Fire: UNKNOWN TYPE FIRE;42351,69516;POTTSTOWN;MANATAWNY ST & STATE ST;1
40.2290075;-75.3878525;"VINE ST & N FARVIEW AVE;  HATFIELD BORO; Station 345; 2015-12-13 @ 16:44:06;";;EMS: CVA/STROKE;42351,69729;HATFIELD BORO;VINE ST & N FARVIEW AVE;1
40.0843516;-75.1367297;"SERPENTINE LN & PARDEE LN; CHELTENHAM; 2015-12-13 @ 17:04:39-Station:STA5;";19095;Fire: FIRE INVESTIGATION;42351,71156;CHELTENHAM;SERPENTINE LN & PARDEE LN;1
40.1585699;-75.1802873;"LIMEKILN PIKE & DILLON RD;  UPPER DUBLIN; Station 351; 2015-12-13 @ 17:03:22;";19002;EMS: FALL VICTIM;42351,71067;UPPER DUBLIN;LIMEKILN PIKE & DILLON RD;1
40.0912840;-75.3732040;"DEKALB PIKE & BRANDYWINE LN;  UPPER MERION; Station 317; 2015-12-13 @ 17:01:27;";19406;EMS: SYNCOPAL EPISODE;42351,70934;UPPER MERION;DEKALB PIKE & BRANDYWINE LN;1
40.1724996;-75.0851506;"ORANGEMANS RD & HOFFMAN RD;  UPPER MORELAND; Station 384; 2015-12-13 @ 17:01:58;";19040;EMS: GENERAL WEAKNESS;42351,7097;UPPER MORELAND;ORANGEMANS RD & HOFFMAN RD;1
40.1234974;-75.0431254;"PHILMONT AVE & PINE RD; LOWER MORELAND; 2015-12-13 @ 17:05:45;";19006;Traffic: VEHICLE ACCIDENT -;42351,71233;LOWER MORELAND;PHILMONT AVE & PINE RD;1
40.1209424;-75.0687719;"WELSH RD & WALTON RD;  LOWER MORELAND; Station 355; 2015-12-13 @ 17:08:25;";19006;EMS: FALL VICTIM;42351,71418;LOWER MORELAND;WELSH RD & WALTON RD;1
40.1252127;-75.3578800;"W MARSHALL ST & SELMA ST; NORRISTOWN; 2015-12-13 @ 17:23:03;";19401;Traffic: VEHICLE ACCIDENT -;42351,72434;NORRISTOWN;W MARSHALL ST & SELMA ST;1
40.2413204;-75.2428276;"BETHLEHEM PIKE & NORTH WALES RD;  MONTGOMERY; Station 345A; 2015-12-13 @ 17:23:02;";19454;EMS: SYNCOPAL EPISODE;42351,72433;MONTGOMERY;BETHLEHEM PIKE & NORTH WALES RD;1
40.1807822;-75.4289877;"EVANSBURG RD & GERMANTOWN PIKE; LOWER PROVIDENCE; 2015-12-13 @ 17:25:30;";19426;Traffic: ROAD OBSTRUCTION -;42351,72604;LOWER PROVIDENCE;EVANSBURG RD & GERMANTOWN PIKE;1
40.1330371;-75.4084631;"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-13 @ 17:32:23;";19403;EMS: ALTERED MENTAL STATUS;42351,73082;LOWER PROVIDENCE;SHANNONDELL DR & SHANNONDELL BLVD;1
40.1026910;-75.2914250;"CHEMICAL RD & METROPLEX BLVD; PLYMOUTH; 2015-12-13 @ 17:37:39;";19462;Traffic: VEHICLE ACCIDENT -;42351,73448;PLYMOUTH;CHEMICAL RD & METROPLEX BLVD;1
40.2723784;-75.6174720;"ORLANDO RD & CONTINENTAL DR;  LOWER POTTSGROVE; Station 329; 2015-12-13 @ 17:38:04;";19464;EMS: RESPIRATORY EMERGENCY;42351,73477;LOWER POTTSGROVE;ORLANDO RD & CONTINENTAL DR;1
40.0936150;-75.2837750;"RIDGE PIKE & BUTLER PIKE;  WHITEMARSH; Station 318; 2015-12-13 @ 17:45:36;";19428;EMS: GENERAL WEAKNESS;42351,74;WHITEMARSH;RIDGE PIKE & BUTLER PIKE;1
40.0440778;-75.3424009;"CLAIREMONT RD & COUNTY LINE RD;  LOWER MERION; Station 313A; 2015-12-13 @ 17:50:19;";19085;EMS: SEIZURES;42351,74328;LOWER MERION;CLAIREMONT RD & COUNTY LINE RD;1
40.1384477;-75.3287282;"SWEDE RD & MEADOWBROOK RD; EAST NORRITON; 2015-12-13 @ 17:46:47;";19401;Traffic: VEHICLE ACCIDENT -;42351,74082;EAST NORRITON;SWEDE RD & MEADOWBROOK RD;1
40.1366538;-75.1256931;"HIGH AVE & RUBICAM AVE;  ABINGTON; Station 381; 2015-12-13 @ 17:55:56;";19090;EMS: DIZZINESS;42351,74718;ABINGTON;HIGH AVE & RUBICAM AVE;1
